   6060.00   0.54690

   6070.00   0.54692

   6080.00   0.54694

   6090.00   0.54696

   6100.00   0.54698

   6110.00   0.54700

   6120.00   0.54702

   6130.00   0.54703

   6140.00   0.54705

   6150.00   0.54707

   6160.00   0.54709

   6170.00   0.54711

   6180.00   0.54713

   6190.00   0.54714

   6200.00   0.54716

   6210.00   0.54718

   6220.00   0.54720

   6230.00   0.54722

   6240.00   0.54723

   6250.00   0.54725

   6260.00   0.54727

   6270.00   0.54728

   6280.00   0.54730

   6290.00   0.54732

   6300.00   0.54734

   6310.00   0.54735

   6320.00   0.54737

   6330.00   0.54739

   6340.00   0.54740

   6350.00   0.54742

   6360.00   0.54743

   6370.00   0.54745

   6380.00   0.54747

   6390.00   0.54748

   6400.00   0.54750

   6410.00   0.54751

   6420.00   0.54753

   6430.00   0.54754

   6440.00   0.54756

   6450.00   0.54757

   6460.00   0.54759

   6470.00   0.54761

   6480.00   0.54762

   6490.00   0.54763

   6500.00   0.54765

   6510.00   0.54766

   6520.00   0.54768

   6530.00   0.54769

   6540.00   0.54771

   6550.00   0.54772

   6560.00   0.54774

   6570.00   0.54775

   6580.00   0.54776

   6590.00   0.54778

   6600.00   0.54779

   6610.00   0.54780

   6620.00   0.54782

   6630.00   0.54783

   6640.00   0.54785

   6650.00   0.54786

   6660.00   0.54787

   6670.00   0.54788

   6680.00   0.54790

   6690.00   0.54791

   6700.00   0.54792

   6710.00   0.54794

   6720.00   0.54795

   6730.00   0.54796

   6740.00   0.54797

   6750.00   0.54799

   6760.00   0.54800

   6770.00   0.54801

   6780.00   0.54802

   6790.00   0.54803

   6800.00   0.54805

   6810.00   0.54806

   6820.00   0.54807

   6830.00   0.54808

   6840.00   0.54809

   6850.00   0.54810

   6860.00   0.54812

   6870.00   0.54813

   6880.00   0.54814

   6890.00   0.54815

   6900.00   0.54816

   6910.00   0.54817

   6920.00   0.54818

   6930.00   0.54819

   6940.00   0.54820

   6950.00   0.54821

   6960.00   0.54822

   6970.00   0.54823

   6980.00   0.54824

   6990.00   0.54826

   7000.00   0.54827

   7010.00   0.54828

   7020.00   0.54829

   7030.00   0.54830

   7040.00   0.54830

   7050.00   0.54831

   7060.00   0.54832

   7070.00   0.54833

   7080.00   0.54834

   7090.00   0.54835

   7100.00   0.54836

   7110.00   0.54837

   7120.00   0.54838

   7130.00   0.54839

   7140.00   0.54840

   7150.00   0.54841

   7160.00   0.54842

   7170.00   0.54843

   7180.00   0.54843

   7190.00   0.54844

   7200.00   0.54845

   7210.00   0.54846

   7220.00   0.54847

   7230.00   0.54848

   7240.00   0.54848

   7250.00   0.54849

   7260.00   0.54850

   7270.00   0.54851

   7280.00   0.54852

   7290.00   0.54852

   7300.00   0.54853

   7310.00   0.54854

   7320.00   0.54855

   7330.00   0.54856

   7340.00   0.54856

   7350.00   0.54857

   7360.00   0.54858

   7370.00   0.54859

   7380.00   0.54859

   7390.00   0.54860

   7400.00   0.54861

   7410.00   0.54861

   7420.00   0.54862

   7430.00   0.54863

   7440.00   0.54863

   7450.00   0.54864

   7460.00   0.54865

